entry_id,audio_index,label,response,sampling_method,vsv_enabled,vsv_lambda
18055,Ygf6H_MWCqjw,No,Yes,random,True,0.25
27274,Y3qTL7QRk-tg,No,No,popular,True,0.25
18531,YatmDP_fmK_8,No,Yes,adversarial,True,0.25
13846,Y4_DjmCg8Ra8,No,No,popular,True,0.25
25305,YMvHpNzDpC6Q,Yes,Yes,popular,True,0.25
4945,YVE6Ku0-ucUM,No,No,popular,True,0.25
14262,YC_ga5m6nOhI,Yes,No,popular,True,0.25
13192,Y8BPTQO_cx7E,No,Yes,adversarial,True,0.25
14538,YkVYNXZd0MMY,No,Yes,popular,True,0.25
26870,Ys_EWjoiVfzo,Yes,Yes,random,True,0.25
2052,YkEP-BwMarf8,No,No,popular,True,0.25
12897,YhV4bDCBDCy0,No,Yes,adversarial,True,0.25
26847,Yc6YJgZ3qzOw,No,No,random,True,0.25
16942,Y2UNuMbxz9ds,No,No,random,True,0.25
4405,Y7P6lcyeDKNI,Yes,Yes,random,True,0.25
1363,YCM49C3RkzV8,Yes,Yes,popular,True,0.25
23236,Yyrxa6_P2I80,Yes,No,adversarial,True,0.25
1389,YH-vTZh81qAU,No,No,popular,True,0.25
17469,YGPj8h-WcjWs,No,Yes,random,True,0.25
26036,YENTi8Sn4vdM,Yes,Yes,popular,True,0.25
6147,YGuizRlAQ8qQ,No,No,popular,True,0.25
15625,YKSHpYhuTotY,No,Yes,popular,True,0.25
1422,Yup2PpjTzyyc,Yes,Yes,popular,True,0.25
29910,Yo3mZR8OvPko,No,Yes,adversarial,True,0.25
12736,Y_C2HinL8VlM,No,Yes,random,True,0.25
9139,YLWng-4PDzPM,No,No,popular,True,0.25
17162,Y2a6GNu6uCDE,Yes,Yes,random,True,0.25
23910,YW4GEwnXc9tQ,Yes,No,adversarial,True,0.25
18680,YTgxst7Ft9js,Yes,Yes,random,True,0.25
403,Y_xylo5_IiaM,No,Yes,popular,True,0.25
18345,Y-EaZ7EJJUl0,No,No,random,True,0.25
17960,Y1_z6NcidGzM,Yes,Yes,random,True,0.25
5996,YHUwXtfYRFwk,Yes,Yes,random,True,0.25
29649,YF-47fRplQEc,No,No,random,True,0.25
23983,Y9vZDsGjyh5M,Yes,No,adversarial,True,0.25
7154,YXrJcmftCY04,No,No,adversarial,True,0.25
8915,YZBtgrP4vU_w,No,Yes,adversarial,True,0.25
3042,YzEaGx6an4es,No,Yes,adversarial,True,0.25
18923,YIsUG5SKWNZA,No,Yes,random,True,0.25
14923,YJp64Whpr3BA,No,No,popular,True,0.25
14856,Yrp3CQsWxVgE,No,No,random,True,0.25
3244,YalaxBd_EEUc,No,Yes,random,True,0.25
17914,YvfNKduToki4,No,Yes,adversarial,True,0.25
23993,Y3Sml1wHcuxo,No,No,random,True,0.25
25900,Y7JWHbs3gu1w,No,No,popular,True,0.25
21904,Y1a2XWJ8NA_Q,Yes,Yes,random,True,0.25
10811,YAKHZMg9ba30,Yes,No,adversarial,True,0.25
6474,YJon_DEFqsfM,Yes,Yes,random,True,0.25
27894,YOt0bN_hz2ec,Yes,No,adversarial,True,0.25
2595,YLs1zyPjs3k8,No,Yes,popular,True,0.25
23148,YCBwXKOpJY_o,Yes,No,adversarial,True,0.25
1133,YCeRoaEcqUgM,Yes,Yes,random,True,0.25
25822,YpHYkWkZ4guE,No,Yes,random,True,0.25
14564,YriM7b5bJ9KQ,Yes,Yes,random,True,0.25
24713,Y7RMpCCkQks0,No,Yes,random,True,0.25
6501,Y4KObP7cREWw,No,Yes,adversarial,True,0.25
25140,YmaVYiednkSg,Yes,Yes,random,True,0.25
30149,YeXj9OAik5cc,Yes,Yes,random,True,0.25
6586,YqWYncqPSy9A,No,No,random,True,0.25
12855,YUQtBt6CQpwg,Yes,Yes,adversarial,True,0.25
18087,YvfNKduToki4,No,No,popular,True,0.25
17561,Yek9Fsmm3xqk,No,No,adversarial,True,0.25
22576,Y-SkjbQVgJ0M,No,Yes,adversarial,True,0.25
14426,YCvNAwby6Xos,No,Yes,random,True,0.25
16199,YpuZL08fzpXk,No,Yes,popular,True,0.25
5552,YOUUckswAaNI,Yes,Yes,random,True,0.25
10488,Y0fMXnvD38zI,No,No,adversarial,True,0.25
6743,Y2ErfX6ZT5pM,No,No,random,True,0.25
26863,YwbPmnxCLoRQ,No,No,random,True,0.25
21186,YwAZrOPvul4Y,Yes,Yes,adversarial,True,0.25
22527,Y2ceUOv8A3FE,Yes,No,popular,True,0.25
13420,YBA-lFjpzad4,No,Yes,adversarial,True,0.25
29308,YmGa2JgAiKV8,No,Yes,random,True,0.25
8096,YBL8ksJ0sTXk,No,No,random,True,0.25
23182,Y0Dt-pH0pW-Y,Yes,No,popular,True,0.25
27836,YXQxIXaX_7M0,Yes,No,popular,True,0.25
23644,Y2msevPMQB4M,Yes,Yes,adversarial,True,0.25
10879,Y2KR0C5ysO8o,No,No,random,True,0.25
10287,YbIiiIo20PsY,Yes,No,adversarial,True,0.25
4618,Yl5KdHAWwJCw,Yes,Yes,random,True,0.25
23403,YjinJkonlrWc,Yes,No,adversarial,True,0.25
23154,Y9hxFqltp3xw,Yes,Yes,random,True,0.25
20613,YnaPgJvWTIY4,No,Yes,popular,True,0.25
25382,Yg_P29ucKj78,Yes,No,adversarial,True,0.25
13716,Y4_DjmCg8Ra8,No,No,adversarial,True,0.25
388,YLbken4JCr94,Yes,No,popular,True,0.25
26520,Yp_BB_rJaF7Q,Yes,Yes,random,True,0.25
20960,Y8IdCiapDYCU,Yes,Yes,random,True,0.25
19497,YTgxst7Ft9js,Yes,Yes,popular,True,0.25
4443,YUhCzD6EBJBU,No,Yes,popular,True,0.25
670,YyfYNPWs7mWY,No,Yes,popular,True,0.25
24033,YG3YO2unWz7k,Yes,Yes,random,True,0.25
21600,Y6CDl4CqOgMg,Yes,Yes,adversarial,True,0.25
23236,YTOaQMYc79Mw,Yes,Yes,popular,True,0.25
13709,YtxeXrpoMST4,No,Yes,random,True,0.25
2205,Ydxow2DcTrwk,No,Yes,popular,True,0.25
7018,YqWYncqPSy9A,No,Yes,popular,True,0.25
5476,Yhzn_wGlzGpU,No,Yes,adversarial,True,0.25
16080,YpCQEWAFGEjc,No,Yes,adversarial,True,0.25
18020,Ye6jSpvTvfJ0,Yes,Yes,random,True,0.25
15100,YriM7b5bJ9KQ,Yes,Yes,adversarial,True,0.25
3282,YfGGYeXR_LS8,Yes,No,popular,True,0.25
23896,Yk1QxQ4jJaEQ,Yes,Yes,random,True,0.25
17888,YNlKlRKz8OKI,No,Yes,random,True,0.25
21772,Y2sZhC_mKeic,No,No,adversarial,True,0.25
12793,YU3CAjsm1sec,No,No,adversarial,True,0.25
14004,YPYP-r0nvbFk,Yes,No,adversarial,True,0.25
13151,YNeZerAPXR-A,No,No,popular,True,0.25
11719,Yi1u_2eZYYlE,No,Yes,adversarial,True,0.25
16249,YI_vN_BFUr0Y,No,Yes,random,True,0.25
19141,YZ3wDry8nnJs,Yes,Yes,popular,True,0.25
1947,YkEP-BwMarf8,No,Yes,random,True,0.25
6293,YKtinboYbmHQ,Yes,No,popular,True,0.25
30010,YJmWaRt8-u0s,No,Yes,random,True,0.25
8301,YBXxlqaDvdaA,No,Yes,popular,True,0.25
22302,YTOaQMYc79Mw,Yes,Yes,random,True,0.25
5648,YLKhokVsJhN0,No,No,popular,True,0.25
3816,YdYvL6uEMl6E,No,No,popular,True,0.25
6324,Y0rSETXszQM0,No,Yes,adversarial,True,0.25
3465,YGSHcgY6ATkQ,Yes,Yes,adversarial,True,0.25
19083,Y-EaZ7EJJUl0,No,Yes,popular,True,0.25
24813,Y-FW109cbv0g,No,Yes,popular,True,0.25
3549,YlfO471Rn61k,Yes,Yes,popular,True,0.25
18983,YXamQAY_WXRY,No,No,popular,True,0.25
11854,YUE3XnVFodMI,Yes,Yes,popular,True,0.25
17148,YrE6BJ0Bo4w4,No,No,popular,True,0.25
12567,Y1N_DtRpdAp8,No,No,random,True,0.25
13518,YwrQDkX0NbTA,No,No,random,True,0.25
17862,YUXGzbBGbqAA,Yes,No,adversarial,True,0.25
13840,YN_s9F4CI_98,Yes,No,adversarial,True,0.25
25677,YWLzzpzOKtnY,No,Yes,random,True,0.25
16847,YwBs02amFGXs,Yes,No,adversarial,True,0.25
2011,Y_AcJVyToQUQ,Yes,Yes,popular,True,0.25
23484,YjYPU6aSDo88,Yes,No,random,True,0.25
17208,Y8F-ndyrEWJ8,No,Yes,popular,True,0.25
16853,YNwoBDrTlbTI,No,Yes,random,True,0.25
20762,Y9dLLsZVRSZI,No,No,popular,True,0.25
14975,YlTfNLKEy1RU,Yes,Yes,random,True,0.25
17611,YTd2EEDdFlRY,No,Yes,random,True,0.25
871,YK_Vre_-4KqU,No,No,random,True,0.25
24422,Y3ejndVEAcmQ,Yes,Yes,adversarial,True,0.25
28676,Y1WTSW96XP6E,Yes,No,popular,True,0.25
30550,Y8o-Y4QP8LWs,No,No,popular,True,0.25
19221,Y_z-bidQYVao,No,Yes,popular,True,0.25
11145,YRfGapDlAYoQ,No,Yes,random,True,0.25
9537,YnlC4UI4hZ60,No,No,adversarial,True,0.25
24177,YEp72tyiL3as,No,No,random,True,0.25
7438,YlmPMhs-9IYE,Yes,Yes,popular,True,0.25
20390,YH7-orYrKBeo,Yes,Yes,popular,True,0.25
19606,YPZBUdlKwX04,No,No,random,True,0.25
25182,YDNtF_mGzQes,Yes,Yes,popular,True,0.25
23907,Y2msevPMQB4M,Yes,Yes,popular,True,0.25
14675,YMjSegUnQXr4,No,Yes,popular,True,0.25
14737,Yq4YFJA5pFXc,No,No,popular,True,0.25
19415,YAUmY0YRAFQE,No,Yes,random,True,0.25
23590,YLvhvAA11oxE,No,Yes,popular,True,0.25
12221,YzFzPOsOKog4,Yes,Yes,popular,True,0.25
28862,YmW1EpJYcy_E,Yes,Yes,adversarial,True,0.25
26302,YEUZaxaWqhwg,Yes,Yes,popular,True,0.25
13479,YtIM-H2rdq8U,No,Yes,adversarial,True,0.25
14524,YMjSegUnQXr4,No,Yes,adversarial,True,0.25
30199,YJsoBpL86R5U,Yes,Yes,random,True,0.25
17954,YKVbmN9ZRg5Q,Yes,No,adversarial,True,0.25
1134,YBZCEDkx37rI,No,Yes,popular,True,0.25
28130,YJHhEjsAkZoc,No,No,random,True,0.25
20276,Y9zstu_IfAm4,Yes,Yes,random,True,0.25
12201,YPkmpxrsidZM,No,Yes,random,True,0.25
16727,YKOBkbROPv4c,No,Yes,adversarial,True,0.25
9567,Y3RultJjvTWI,No,No,random,True,0.25
11457,YKel-hfZ_9h8,Yes,Yes,adversarial,True,0.25
4184,YTQr9v-PQOc4,Yes,Yes,random,True,0.25
11576,YKel-hfZ_9h8,Yes,Yes,popular,True,0.25
11685,YfYTZVxQ8LJk,Yes,No,popular,True,0.25
14100,YwrQDkX0NbTA,No,Yes,adversarial,True,0.25
10730,Yo_3MDLl_aH0,Yes,No,popular,True,0.25
20946,YmWqH2xwjkYA,No,No,random,True,0.25
8104,Y4xrL4TSgHwU,Yes,Yes,random,True,0.25
23556,Y3ndid3jni7M,No,Yes,adversarial,True,0.25
29540,YD96OO7nYYsg,Yes,No,popular,True,0.25
25601,YWUpeplQr3A4,No,No,popular,True,0.25
6558,YSGaIvgwwWSE,No,Yes,adversarial,True,0.25
10073,YARFFw0e_jig,Yes,No,popular,True,0.25
9448,YIJ6pm5Kns8A,No,Yes,popular,True,0.25
6677,Y4Ujigme2IxY,Yes,No,adversarial,True,0.25
22607,Y5ORpSk5CIWc,No,No,popular,True,0.25
21454,Y7_smJ8VbfSU,No,Yes,adversarial,True,0.25
8809,Yf2fSxfvmkZQ,No,Yes,popular,True,0.25
8455,YelztUCeNQvQ,No,No,random,True,0.25
51,Y6BJ455B1aAs,No,No,popular,True,0.25
1856,YYEYeQ0lIkBQ,Yes,Yes,popular,True,0.25
11199,YxQDq3A4Zfbo,No,No,popular,True,0.25
21706,YFeHndzYAUkg,Yes,Yes,random,True,0.25
7368,YlmPMhs-9IYE,Yes,Yes,adversarial,True,0.25
1312,YglAeihz0NAM,No,Yes,adversarial,True,0.25
8779,YzEM94PH29VQ,No,No,adversarial,True,0.25
29947,YGGgQR7aIofY,Yes,No,popular,True,0.25
19800,YhVUmQfBIYe8,Yes,Yes,random,True,0.25
24886,Yk1QxQ4jJaEQ,Yes,No,popular,True,0.25
11359,YdmUOSyPXkUw,Yes,Yes,popular,True,0.25
25297,YhqPBcvex1VU,No,No,random,True,0.25
4812,YlJayhiVzl_E,Yes,Yes,random,True,0.25
21045,Y83j4GgHXTLE,No,No,popular,True,0.25
15029,YdJYO3RbBabE,Yes,Yes,adversarial,True,0.25
28100,YMtK8L8gXRrI,No,Yes,adversarial,True,0.25
19511,Y5YzNSjmZ3Wg,No,No,popular,True,0.25
16409,YwVi5w_NU6CM,No,No,random,True,0.25
6606,Y35b9BSmN5JM,Yes,No,popular,True,0.25
21085,YuY4fe5DT1gI,Yes,Yes,popular,True,0.25
17299,YajheseWZmmU,Yes,Yes,random,True,0.25
6356,Y4Ujigme2IxY,Yes,Yes,random,True,0.25
11048,YjXkLS_QzUrI,No,No,popular,True,0.25
14890,Y-aYumc8KoXg,No,Yes,popular,True,0.25
23059,YXz56Q2Q5j5c,Yes,Yes,random,True,0.25
23259,YKJhGuhNHToA,No,No,popular,True,0.25
22090,YYH4qi8Ul6v0,Yes,No,popular,True,0.25
2835,YonBZOH88OYs,Yes,No,adversarial,True,0.25
417,Y_xylo5_IiaM,No,Yes,adversarial,True,0.25
22148,Y0yETgW44MZU,Yes,Yes,random,True,0.25
9368,Yh0M4RS8p_mo,Yes,No,adversarial,True,0.25
3145,YxBZnvfniA1c,No,Yes,random,True,0.25
22363,YoiIi6H83Y38,Yes,No,adversarial,True,0.25
27507,YBUAPM4D3-h8,Yes,Yes,adversarial,True,0.25
28239,Y7bO0AJI-ihs,No,Yes,random,True,0.25
9567,YE3D_z0aoUEg,Yes,Yes,adversarial,True,0.25
18641,YbQNX7vDalQw,No,Yes,adversarial,True,0.25
14780,YJp64Whpr3BA,No,No,adversarial,True,0.25
10629,Yo_3MDLl_aH0,Yes,No,adversarial,True,0.25
15568,YpCQEWAFGEjc,No,No,random,True,0.25
15096,Y4pf-PIymDhU,No,Yes,popular,True,0.25
26931,Yy_OyLW9lBXU,No,No,adversarial,True,0.25
19022,YZ-SIyOChVh8,Yes,No,popular,True,0.25
2084,Ylh801oHGtD4,Yes,No,adversarial,True,0.25
15923,YDzKjogSVOLM,No,No,popular,True,0.25
934,YK_Vre_-4KqU,No,No,popular,True,0.25
12827,YTtRtURWVYBE,Yes,No,popular,True,0.25
19751,YBMayJId0X1s,Yes,Yes,random,True,0.25
25113,Y0On6-JiVwRs,No,No,adversarial,True,0.25
24526,Y_9mgOkzm-xg,No,No,random,True,0.25
6050,YfwhkCnOeyC0,Yes,Yes,random,True,0.25
21968,YAFgGoY8Ihhg,Yes,No,adversarial,True,0.25
14847,Y86dNVnTwH6U,Yes,Yes,popular,True,0.25
16218,YVZLZ08k3YeA,No,No,adversarial,True,0.25
2160,Ydxow2DcTrwk,No,Yes,adversarial,True,0.25
7534,Ynq0BF9zGkzg,No,No,popular,True,0.25
20804,YhiJB_95IWiE,No,Yes,random,True,0.25
23821,Yn4VktYihtJU,Yes,Yes,adversarial,True,0.25
10103,YA61Mry8zBwE,No,No,adversarial,True,0.25
20197,YmUGmCSNETcg,No,Yes,popular,True,0.25
3165,YDt53UZgyznE,No,No,popular,True,0.25
16222,Yx5AH2gW_8S4,Yes,No,popular,True,0.25
27081,YG0IsabU5hn4,Yes,No,adversarial,True,0.25
3385,YJ0yeFeKvIt8,No,No,random,True,0.25
12284,YtaYKM1OSTwE,No,No,popular,True,0.25
20308,Y8Zo30kV5aiI,Yes,Yes,popular,True,0.25
2374,YD9tinq3RMpU,Yes,Yes,adversarial,True,0.25
22981,YGE1aZSnPr2Q,No,Yes,adversarial,True,0.25
26566,Y_z6pymOet7g,Yes,Yes,adversarial,True,0.25
20654,Y-BUWGM7qeUM,No,Yes,adversarial,True,0.25
16368,Y4fz0-Kx2oNs,Yes,Yes,popular,True,0.25
17314,Y2JV3emH50XU,No,No,adversarial,True,0.25
6051,YFfUqv0Vv3ME,No,No,popular,True,0.25
15348,YUV1kdjwpy6U,No,Yes,adversarial,True,0.25
4969,YYIqpIjjee00,Yes,No,popular,True,0.25
2616,YK03ydb1uaoQ,Yes,Yes,popular,True,0.25
20611,YEBCH7TPgiPc,No,Yes,adversarial,True,0.25
29710,Ylq9RvAA4mqY,No,Yes,random,True,0.25
15011,Y1j5NMuq1X30,No,No,adversarial,True,0.25
17577,YQ87LBiwJjTE,Yes,No,adversarial,True,0.25
4506,Yh5_1pnkl_SY,No,Yes,adversarial,True,0.25
7684,YB8rdur4aams,Yes,Yes,popular,True,0.25
15706,Y2EsxcKe1A4w,No,Yes,adversarial,True,0.25
5845,YoOMtaqvQ3_M,Yes,Yes,random,True,0.25
374,YLbken4JCr94,Yes,No,adversarial,True,0.25
7953,YOTLtzk0W4zg,No,No,popular,True,0.25
7020,YXIooZl1QdM4,Yes,Yes,popular,True,0.25
7076,Yu8bQf0SnCVI,No,Yes,popular,True,0.25
15186,Y5rh5-MCjqq8,Yes,Yes,random,True,0.25
25709,YBwnGxJD9xh8,Yes,Yes,adversarial,True,0.25
9124,Y-NrFeH-kBSM,Yes,Yes,random,True,0.25
14196,YGkb4f6yodPE,Yes,No,adversarial,True,0.25
19298,YnLtNjMimLE0,Yes,Yes,random,True,0.25
26250,YMSziND26UTA,Yes,No,popular,True,0.25
3375,YEQVWhHmT_cE,Yes,Yes,adversarial,True,0.25
2871,YzEaGx6an4es,No,Yes,random,True,0.25
17371,YvfNKduToki4,No,Yes,random,True,0.25
27087,YHkbCUN4V3TU,No,Yes,random,True,0.25
11412,Y2KR0C5ysO8o,No,No,adversarial,True,0.25
23291,Y0G7rb74R-2A,Yes,Yes,adversarial,True,0.25
8675,YLWng-4PDzPM,No,Yes,random,True,0.25
25612,Yg_P29ucKj78,Yes,Yes,popular,True,0.25
28445,YtNxfdAd14qE,No,No,popular,True,0.25
21947,YVMsbrcHPBfk,No,No,random,True,0.25
4843,Yl5KdHAWwJCw,Yes,No,adversarial,True,0.25
25535,Ym8wV38lf2jg,No,Yes,random,True,0.25
30578,Y7P0N61TVOxE,No,Yes,adversarial,True,0.25
26910,Y5OM3tJh51pE,Yes,Yes,random,True,0.25
22810,Y-SkjbQVgJ0M,No,Yes,popular,True,0.25
21017,YI4HpYGMMsz4,Yes,Yes,popular,True,0.25
19988,YhFCmq9pCBbM,Yes,Yes,random,True,0.25
21582,Y2ceUOv8A3FE,Yes,Yes,random,True,0.25
22054,YCbe2B6ohBpw,No,No,adversarial,True,0.25
27231,YDjKGzOe_COc,Yes,Yes,random,True,0.25
21237,Yt4prXmPwthg,No,No,adversarial,True,0.25
17931,YbIV3bJZpkgA,Yes,Yes,popular,True,0.25
9292,YJZloTOdIY_c,Yes,Yes,adversarial,True,0.25
26814,YMkbP_8zJwXU,No,No,adversarial,True,0.25
23539,YxbLW9Wt1Jsg,Yes,Yes,adversarial,True,0.25
20673,Y5I8lmN8rwDM,No,No,popular,True,0.25
24209,YHxZADVzNIqs,No,No,popular,True,0.25
18323,YTd2EEDdFlRY,No,No,popular,True,0.25
26543,YR91bUbtKrRs,Yes,No,popular,True,0.25
21879,YmWqH2xwjkYA,No,Yes,popular,True,0.25
22840,YxbLW9Wt1Jsg,Yes,Yes,random,True,0.25
2844,Yd1tL-9BILy8,No,No,popular,True,0.25
30366,YeqcdsdLz954,Yes,No,popular,True,0.25
2748,YWWkhzcmx3VE,Yes,Yes,random,True,0.25
19279,YTgxst7Ft9js,Yes,No,adversarial,True,0.25
274,YfsBR7e_X_0Y,No,Yes,popular,True,0.25
18197,YZY4aGEniU_E,No,Yes,adversarial,True,0.25
24298,Y6ZwYgzcN6Is,Yes,No,random,True,0.25
18130,YY3lNEe-ZGF0,No,No,random,True,0.25
1098,Ypaf0nyjg1Js,Yes,Yes,popular,True,0.25
10302,YrjUrB1WUpcI,Yes,Yes,popular,True,0.25
25303,Y1Og2TJ3bXW0,Yes,Yes,adversarial,True,0.25
25963,YZUmZgPL0ges,No,No,adversarial,True,0.25
14958,Y3fomsZXG3aM,Yes,Yes,popular,True,0.25
10262,Y4s2rRnu2PZo,Yes,Yes,random,True,0.25
11946,YL8dA-2Lu2hY,No,No,adversarial,True,0.25
23641,YNmmbNqmsPaY,No,Yes,popular,True,0.25
13167,Y4_DjmCg8Ra8,No,Yes,random,True,0.25
10038,YfK4QBQZ6i7w,Yes,No,adversarial,True,0.25
761,YgbtcDoh0q3c,No,No,random,True,0.25
19338,YESjMIqrvRj4,No,Yes,random,True,0.25
21388,YC9NC7wJ7C3w,No,No,adversarial,True,0.25
12336,YUQtBt6CQpwg,Yes,No,random,True,0.25
17630,Yg6CY7qvu81k,Yes,Yes,adversarial,True,0.25
5371,YVeCSHwtkBZU,Yes,No,adversarial,True,0.25
20304,Yk4XyfaWVLEY,Yes,No,adversarial,True,0.25
620,Y14ekd4nkpwc,Yes,No,adversarial,True,0.25
20008,YW7OJevEgq7w,No,Yes,popular,True,0.25
1671,YrJVXE6Axtrg,Yes,No,popular,True,0.25
8263,YwNiYSYJXssA,No,Yes,random,True,0.25
22127,YHqndxoujCYI,No,No,popular,True,0.25
19058,Y1QNLMF-Kl_s,Yes,Yes,adversarial,True,0.25
18223,YKVAIaRPry24,Yes,No,adversarial,True,0.25
8087,YJBWJQCS4SvA,No,Yes,popular,True,0.25
2937,YDt53UZgyznE,No,No,random,True,0.25
18558,Ye6jSpvTvfJ0,Yes,No,adversarial,True,0.25
10557,YWOywdRmySs0,No,No,adversarial,True,0.25
28307,Y4sb9jN0SgTM,No,No,popular,True,0.25
14157,Y86dNVnTwH6U,Yes,Yes,random,True,0.25
28933,YAUJPx81qKtY,Yes,Yes,random,True,0.25
15827,YQv1HXaT-28U,Yes,Yes,random,True,0.25
23862,YtJhVH3VIrnE,Yes,Yes,popular,True,0.25
17824,YDc2WEiRk0rA,Yes,Yes,random,True,0.25
22572,YoiIi6H83Y38,Yes,No,popular,True,0.25
18585,Ygf6H_MWCqjw,No,No,adversarial,True,0.25
19669,YmYQrjcYNrW0,Yes,Yes,adversarial,True,0.25
1090,Ypaf0nyjg1Js,Yes,No,adversarial,True,0.25
23316,Y9E8BmPZ9mWc,No,No,popular,True,0.25
29061,Yt3VFlDiEKgY,Yes,Yes,popular,True,0.25
5433,YXL8JV9qXGLE,Yes,Yes,random,True,0.25
29294,YlrKGCtSsAkA,Yes,Yes,adversarial,True,0.25
9432,Yir1XTdyt4IY,Yes,Yes,random,True,0.25
2912,Yy93cZqNCtks,Yes,No,popular,True,0.25
16626,YPTyFYxXdut4,No,Yes,adversarial,True,0.25
8915,YfrOqlk0Wm5Y,No,Yes,random,True,0.25
26225,YZUmZgPL0ges,No,No,popular,True,0.25
13892,YNX0gR9Eebp0,Yes,Yes,popular,True,0.25
3007,Yhrv6fwnmBkY,Yes,Yes,popular,True,0.25
30751,YETb9EIQOMAA,Yes,Yes,popular,True,0.25
22885,YVMsbrcHPBfk,No,No,popular,True,0.25
7002,YQARuiRtfy-k,Yes,Yes,adversarial,True,0.25
14255,YQOmV7O9mFwg,Yes,Yes,adversarial,True,0.25
3812,YPMMkPq5jJXY,Yes,No,random,True,0.25
29430,Yz1ax0QPpd14,Yes,No,popular,True,0.25
17743,Yc0IggDOisOo,No,Yes,adversarial,True,0.25
13736,YQOmV7O9mFwg,Yes,No,random,True,0.25
4186,YB4SZwi9Ce3o,No,Yes,adversarial,True,0.25
26410,Yq1ivQ_2fddk,No,Yes,adversarial,True,0.25
7616,YzoctgurhvHE,Yes,No,popular,True,0.25
19449,YJC2ZrXzCX4Y,Yes,Yes,popular,True,0.25
9966,YARFFw0e_jig,Yes,No,adversarial,True,0.25
30228,Y8o-Y4QP8LWs,No,No,adversarial,True,0.25
14864,Y1Uh74_rZ72k,Yes,Yes,random,True,0.25
23502,YBOB65Nd0pXo,No,No,adversarial,True,0.25
4029,YAtkD-3GjXMw,No,No,adversarial,True,0.25
4368,YUhCzD6EBJBU,No,Yes,adversarial,True,0.25
27652,YBz9Y5nZK3eo,Yes,Yes,adversarial,True,0.25
5135,YZ1Cyj4N05lk,No,No,random,True,0.25
10335,YTwR8BA6buMI,No,Yes,random,True,0.25
27444,Yorgwzt45ojE,Yes,Yes,popular,True,0.25
6467,Yjlwe9jtu5Gw,Yes,No,adversarial,True,0.25
5350,Y1GgEpRZDWN0,No,Yes,popular,True,0.25
18939,YtmLAXm1WlnE,Yes,Yes,popular,True,0.25
27006,Ysl_Pxpc7beo,Yes,Yes,adversarial,True,0.25
12339,YrvDcg9DoNKA,No,Yes,popular,True,0.25
17787,YZ_smJ66Tb3c,No,No,random,True,0.25
23518,Y0G7rb74R-2A,Yes,Yes,popular,True,0.25
18781,YtmLAXm1WlnE,Yes,Yes,adversarial,True,0.25
17727,Yj1AiqT5oHZc,Yes,Yes,random,True,0.25
6539,YxUWSHYoslPQ,No,Yes,random,True,0.25
26603,YnmLMLgWPmFM,No,Yes,adversarial,True,0.25
4117,Y9XqkKuTqEOM,No,No,random,True,0.25
4916,YLs2vrr9TamU,Yes,Yes,random,True,0.25
11312,Yhmd6pa2e_rs,Yes,No,adversarial,True,0.25
4461,Y_iUX8CibElk,No,Yes,random,True,0.25
25211,YEp72tyiL3as,No,No,popular,True,0.25
6450,YFKaJsvcyHTk,No,Yes,random,True,0.25
24663,YBDpU2Qh77NE,Yes,Yes,random,True,0.25
12417,Y_GI7meqlYZk,No,Yes,popular,True,0.25
7011,YlmPMhs-9IYE,Yes,No,random,True,0.25
12655,Y8BPTQO_cx7E,No,No,random,True,0.25
29009,Y6i5eQOpFk_U,No,Yes,random,True,0.25
18267,Y5xC4hkAWiao,No,No,popular,True,0.25
25091,Y8nUqSYC66mI,No,No,popular,True,0.25
16681,Y_oKXrY5Ff0g,Yes,Yes,adversarial,True,0.25
26643,YcNARVD02-tw,Yes,No,popular,True,0.25
19820,YfmEft49sPfE,No,Yes,popular,True,0.25
13452,YAWGnTI0e2Fs,Yes,No,popular,True,0.25
18154,Y-AheI8Epim4,No,Yes,random,True,0.25
25852,YNtQiduPRiRg,No,Yes,adversarial,True,0.25
30869,YoN0IcZaHD_8,No,No,adversarial,True,0.25
12557,YP4qd8uodw_M,Yes,Yes,popular,True,0.25
2234,Ybgbnu5YKTDg,Yes,Yes,adversarial,True,0.25
20831,Y83j4GgHXTLE,No,Yes,adversarial,True,0.25
1003,Y4IeDBwyQ9ZQ,No,Yes,popular,True,0.25
19783,Y8VOibo9Q_Dc,Yes,No,adversarial,True,0.25
16335,YwBs02amFGXs,Yes,Yes,random,True,0.25
20085,YAUmY0YRAFQE,No,No,adversarial,True,0.25
18473,Yj1AiqT5oHZc,Yes,No,popular,True,0.25
6556,Yg5l3Bz6lWnc,Yes,Yes,random,True,0.25
17101,Y7WkB6pflr6o,Yes,Yes,popular,True,0.25
1463,Y0jGH7A_hpBM,Yes,Yes,adversarial,True,0.25
21366,Y0qbHT34qTZE,No,Yes,popular,True,0.25
23371,YNmmbNqmsPaY,No,No,adversarial,True,0.25
9091,YIvfaKPDWC00,Yes,No,adversarial,True,0.25
24139,YLvMA1Wcgu3w,No,No,popular,True,0.25
21009,YaZAXO2WZn84,No,Yes,adversarial,True,0.25
3700,YNeWW30WZjPc,Yes,No,adversarial,True,0.25
16594,YfWvWhLJ5Fow,Yes,Yes,popular,True,0.25
25525,YFi4-IqJo2xQ,No,No,adversarial,True,0.25
19332,YS_3aeOvniZc,No,No,popular,True,0.25
16071,Yoklu5ZJD_2U,No,No,popular,True,0.25
